player_id,projection.adp,timestamp
06c716c4-808a-4e8a-9630-a379315ef34d,225.9,1712750400.1698697
06c716c4-808a-4e8a-9630-a379315ef34d,226.4,1712836800.1461284
06c716c4-808a-4e8a-9630-a379315ef34d,226.8,1712923200.2471962
06c716c4-808a-4e8a-9630-a379315ef34d,226.6,1713009600.1722534
06c716c4-808a-4e8a-9630-a379315ef34d,226.8,1713096000.1189396
06e79d6b-ad86-4a69-97d8-40470d70fdf9,239.9,1712696615.8285785
06e79d6b-ad86-4a69-97d8-40470d70fdf9,240.0,1712836800.1461284
06e79d6b-ad86-4a69-97d8-40470d70fdf9,240.0,1713096000.1189396
0869b87c-9a45-4bc7-a236-0e3598c32e73,239.9,1712696615.8285785
0869b87c-9a45-4bc7-a236-0e3598c32e73,239.8,1712750400.1698697
0869b87c-9a45-4bc7-a236-0e3598c32e73,239.9,1712923200.2471962
0869b87c-9a45-4bc7-a236-0e3598c32e73,239.9,1713096000.1189396
08804ef2-c983-4ea2-b7c9-325628a1e45a,240.0,1712696615.8285785
08804ef2-c983-4ea2-b7c9-325628a1e45a,239.9,1712750400.1698697
08804ef2-c983-4ea2-b7c9-325628a1e45a,240.0,1713096000.1189396
099bec12-b139-461d-864a-fb167ed7302b,135.5,1712696615.8285785
099bec12-b139-461d-864a-fb167ed7302b,134.9,1712750400.1698697
099bec12-b139-461d-864a-fb167ed7302b,134.8,1712836800.1461284
099bec12-b139-461d-864a-fb167ed7302b,135.1,1713009600.1722534
099bec12-b139-461d-864a-fb167ed7302b,135.2,1713096000.1189396
0bc2e7fa-b5e5-4570-9709-0fdeb1ab5884,234.4,1712696615.8285785
0bc2e7fa-b5e5-4570-9709-0fdeb1ab5884,235.5,1712750400.1698697
0bc2e7fa-b5e5-4570-9709-0fdeb1ab5884,235.8,1712836800.1461284
0bc2e7fa-b5e5-4570-9709-0fdeb1ab5884,235.7,1713009600.1722534
0bc2e7fa-b5e5-4570-9709-0fdeb1ab5884,235.9,1713096000.1189396
0c0803d6-711a-4685-9ac9-bf339950760c,113.2,1712696615.8285785
0c0803d6-711a-4685-9ac9-bf339950760c,112.8,1712750400.1698697
0c0803d6-711a-4685-9ac9-bf339950760c,112.5,1712836800.1461284
0c0803d6-711a-4685-9ac9-bf339950760c,112.6,1712923200.2471962
0c0803d6-711a-4685-9ac9-bf339950760c,113.0,1713009600.1722534
0c0803d6-711a-4685-9ac9-bf339950760c,113.0,1713096000.1189396
0c2fb25a-641d-4a25-ab43-3d440da57be3,176.1,1712696615.8285785
0c2fb25a-641d-4a25-ab43-3d440da57be3,176.0,1712750400.1698697
0c2fb25a-641d-4a25-ab43-3d440da57be3,176.3,1712836800.1461284
0c2fb25a-641d-4a25-ab43-3d440da57be3,176.2,1712923200.2471962
0c2fb25a-641d-4a25-ab43-3d440da57be3,175.8,1713009600.1722534
0c2fb25a-641d-4a25-ab43-3d440da57be3,175.4,1713096000.1189396
0c99e47c-9d97-4290-9021-3671087503e0,239.9,1712696615.8285785
0c99e47c-9d97-4290-9021-3671087503e0,240.0,1712923200.2471962
0c99e47c-9d97-4290-9021-3671087503e0,240.0,1713096000.1189396
11ad3ad9-0bc5-44a1-9da5-0bebd7b3f841,217.2,1712696615.8285785
11ad3ad9-0bc5-44a1-9da5-0bebd7b3f841,217.5,1712750400.1698697
11ad3ad9-0bc5-44a1-9da5-0bebd7b3f841,217.6,1712836800.1461284
11ad3ad9-0bc5-44a1-9da5-0bebd7b3f841,218.2,1712923200.2471962
11ad3ad9-0bc5-44a1-9da5-0bebd7b3f841,218.8,1713009600.1722534
11ad3ad9-0bc5-44a1-9da5-0bebd7b3f841,219.1,1713096000.1189396
121cdd7c-b594-425c-864a-365b5e653747,84.5,1712696615.8285785
121cdd7c-b594-425c-864a-365b5e653747,84.7,1712750400.1698697
121cdd7c-b594-425c-864a-365b5e653747,85.0,1712923200.2471962
121cdd7c-b594-425c-864a-365b5e653747,85.1,1713009600.1722534
121cdd7c-b594-425c-864a-365b5e653747,84.9,1713096000.1189396
127d73f9-7548-4399-8b5d-7ed7ac9770f7,240.0,1712696615.8285785
127d73f9-7548-4399-8b5d-7ed7ac9770f7,240.0,1713096000.1189396
128e2e2f-63f1-4629-a74c-1379076d1ff0,149.5,1712696615.8285785
128e2e2f-63f1-4629-a74c-1379076d1ff0,149.4,1712750400.1698697
128e2e2f-63f1-4629-a74c-1379076d1ff0,149.1,1712836800.1461284
128e2e2f-63f1-4629-a74c-1379076d1ff0,149.0,1712923200.2471962
128e2e2f-63f1-4629-a74c-1379076d1ff0,149.1,1713009600.1722534
128e2e2f-63f1-4629-a74c-1379076d1ff0,148.9,1713096000.1189396
131ac51c-0a71-4843-980c-1772cc069a3c,55.6,1712696615.8285785
131ac51c-0a71-4843-980c-1772cc069a3c,55.9,1712750400.1698697
131ac51c-0a71-4843-980c-1772cc069a3c,55.7,1712836800.1461284
131ac51c-0a71-4843-980c-1772cc069a3c,55.3,1712923200.2471962
131ac51c-0a71-4843-980c-1772cc069a3c,55.2,1713096000.1189396
133a4844-b2a4-466a-959d-eeeec03eb5dd,240.0,1712696615.8285785
142d12f8-251b-414e-98cc-96f59742594c,240.0,1712836800.1461284
142d12f8-251b-414e-98cc-96f59742594c,240.0,1713096000.1189396
146258da-2441-4e3b-a1fe-6ef9c566806e,138.4,1712696615.8285785
146258da-2441-4e3b-a1fe-6ef9c566806e,137.9,1712750400.1698697
146258da-2441-4e3b-a1fe-6ef9c566806e,137.0,1712836800.1461284
146258da-2441-4e3b-a1fe-6ef9c566806e,136.4,1712923200.2471962
146258da-2441-4e3b-a1fe-6ef9c566806e,136.1,1713096000.1189396
15250a4e-0ec5-44dd-988d-3b556cbc40e9,48.6,1712696615.8285785
15250a4e-0ec5-44dd-988d-3b556cbc40e9,48.3,1712836800.1461284
15250a4e-0ec5-44dd-988d-3b556cbc40e9,48.1,1712923200.2471962
15250a4e-0ec5-44dd-988d-3b556cbc40e9,48.0,1713096000.1189396
153696a9-1fbb-4205-b382-2813daac42df,240.0,1712696615.8285785
153696a9-1fbb-4205-b382-2813daac42df,240.0,1713096000.1189396
1616ac66-d8ab-4c79-9598-e0d61242faa7,240.0,1712696615.8285785
1616ac66-d8ab-4c79-9598-e0d61242faa7,239.9,1712750400.1698697
1616ac66-d8ab-4c79-9598-e0d61242faa7,240.0,1712836800.1461284
16b23189-7d4a-48e6-96c3-cf57ccfd2e6f,181.5,1712696615.8285785
16b23189-7d4a-48e6-96c3-cf57ccfd2e6f,181.3,1712750400.1698697
16b23189-7d4a-48e6-96c3-cf57ccfd2e6f,181.2,1712923200.2471962
16b23189-7d4a-48e6-96c3-cf57ccfd2e6f,180.8,1713096000.1189396
1780471e-fbac-4850-8e9c-168943f95f1f,239.9,1712696615.8285785
1780471e-fbac-4850-8e9c-168943f95f1f,239.8,1713009600.1722534
1780471e-fbac-4850-8e9c-168943f95f1f,239.8,1713096000.1189396
17f8f4db-0b38-48ff-b9e3-a42af0fc3aa2,54.8,1712696615.8285785
17f8f4db-0b38-48ff-b9e3-a42af0fc3aa2,55.0,1712750400.1698697
17f8f4db-0b38-48ff-b9e3-a42af0fc3aa2,55.1,1712836800.1461284
17f8f4db-0b38-48ff-b9e3-a42af0fc3aa2,55.0,1712923200.2471962
17f8f4db-0b38-48ff-b9e3-a42af0fc3aa2,55.2,1713096000.1189396
18098034-12b6-4037-9644-e42a6bdaed59,239.8,1712836800.1461284
1893a201-e4e0-4d03-8ad7-7b23dfcea52d,239.9,1712696615.8285785
189fd1e2-d3d5-49d1-a63b-4f8fcfbd3e77,236.5,1712696615.8285785
189fd1e2-d3d5-49d1-a63b-4f8fcfbd3e77,237.1,1712836800.1461284
189fd1e2-d3d5-49d1-a63b-4f8fcfbd3e77,237.3,1712923200.2471962
189fd1e2-d3d5-49d1-a63b-4f8fcfbd3e77,237.5,1713009600.1722534
189fd1e2-d3d5-49d1-a63b-4f8fcfbd3e77,237.5,1713096000.1189396
19818cc6-e21b-4258-9315-93cb64fb92e7,4.1,1712696615.8285785
19818cc6-e21b-4258-9315-93cb64fb92e7,4.1,1713096000.1189396
19f3df7d-99f9-4555-8e03-a4afd3fa8c49,56.5,1712696615.8285785
19f3df7d-99f9-4555-8e03-a4afd3fa8c49,56.8,1712750400.1698697
19f3df7d-99f9-4555-8e03-a4afd3fa8c49,56.6,1712923200.2471962
19f3df7d-99f9-4555-8e03-a4afd3fa8c49,56.8,1713009600.1722534
19f3df7d-99f9-4555-8e03-a4afd3fa8c49,57.1,1713096000.1189396
1a460d42-fb92-4617-a034-83a815fdee35,240.0,1713096000.1189396
1a783937-492f-47a2-9058-574dc3396d8d,240.0,1712696615.8285785
1a783937-492f-47a2-9058-574dc3396d8d,239.9,1712923200.2471962
1a783937-492f-47a2-9058-574dc3396d8d,240.0,1713009600.1722534
1a783937-492f-47a2-9058-574dc3396d8d,240.0,1713096000.1189396
1b1dae18-5051-40d8-8bdd-0e992a9ec001,240.0,1713096000.1189396
1b821175-4851-4629-8fc5-b8036ad14a61,71.8,1712696615.8285785
1b821175-4851-4629-8fc5-b8036ad14a61,71.7,1712750400.1698697
1b821175-4851-4629-8fc5-b8036ad14a61,71.9,1712836800.1461284
1b821175-4851-4629-8fc5-b8036ad14a61,72.0,1712923200.2471962
1b821175-4851-4629-8fc5-b8036ad14a61,71.9,1713009600.1722534
1b821175-4851-4629-8fc5-b8036ad14a61,71.7,1713096000.1189396
1bd82f57-58d7-4b57-8b72-6cf4574b7358,240.0,1712696615.8285785
1cdc8a84-3a59-46aa-b43f-c7e84768099b,238.7,1712696615.8285785
1cdc8a84-3a59-46aa-b43f-c7e84768099b,238.5,1712750400.1698697
1cdc8a84-3a59-46aa-b43f-c7e84768099b,238.3,1712836800.1461284
1cdc8a84-3a59-46aa-b43f-c7e84768099b,238.7,1712923200.2471962
1cdc8a84-3a59-46aa-b43f-c7e84768099b,238.8,1713009600.1722534
1cdc8a84-3a59-46aa-b43f-c7e84768099b,238.6,1713096000.1189396
1d88d6df-e227-42a4-8909-7eff2f18214e,240.0,1712750400.1698697
1d88d6df-e227-42a4-8909-7eff2f18214e,240.0,1713096000.1189396
1e0b5146-5d52-4162-b34d-984121c59d92,240.0,1712696615.8285785
1e22a254-5c0a-46a1-90d0-f74e5b61078a,239.9,1712696615.8285785
1e22a254-5c0a-46a1-90d0-f74e5b61078a,239.8,1713009600.1722534
1e22a254-5c0a-46a1-90d0-f74e5b61078a,240.0,1713096000.1189396
1e8d3d2c-b9aa-4d4e-b9a6-8e3cd2b01e33,239.9,1712696615.8285785
1e8d3d2c-b9aa-4d4e-b9a6-8e3cd2b01e33,240.0,1713009600.1722534
1e8d3d2c-b9aa-4d4e-b9a6-8e3cd2b01e33,239.9,1713096000.1189396
1edbae01-fd1f-408a-8b46-7365d293ee71,109.5,1712696615.8285785
1edbae01-fd1f-408a-8b46-7365d293ee71,109.6,1712750400.1698697
1edbae01-fd1f-408a-8b46-7365d293ee71,110.0,1712836800.1461284
1edbae01-fd1f-408a-8b46-7365d293ee71,110.3,1712923200.2471962
1edbae01-fd1f-408a-8b46-7365d293ee71,110.5,1713009600.1722534
1edbae01-fd1f-408a-8b46-7365d293ee71,110.7,1713096000.1189396
1f163be4-3dff-4eb1-8b32-86da677ab672,240.0,1712696615.8285785
1f7c7f56-b309-498f-8da4-e36a6385fa0c,240.0,1712696615.8285785
1f7c7f56-b309-498f-8da4-e36a6385fa0c,239.8,1713009600.1722534
1f7c7f56-b309-498f-8da4-e36a6385fa0c,239.8,1713096000.1189396
1f8b31f5-5a8b-461e-accd-d8bc9ecf5a11,237.8,1712696615.8285785
1f8b31f5-5a8b-461e-accd-d8bc9ecf5a11,237.9,1712750400.1698697
1f8b31f5-5a8b-461e-accd-d8bc9ecf5a11,238.0,1712836800.1461284
1f8b31f5-5a8b-461e-accd-d8bc9ecf5a11,238.1,1712923200.2471962
1f8b31f5-5a8b-461e-accd-d8bc9ecf5a11,238.3,1713009600.1722534
1f8b31f5-5a8b-461e-accd-d8bc9ecf5a11,238.3,1713096000.1189396
1fa16276-37d0-4017-b356-dff85b4bc053,215.6,1712696615.8285785
1fa16276-37d0-4017-b356-dff85b4bc053,214.8,1712750400.1698697
1fa16276-37d0-4017-b356-dff85b4bc053,214.7,1712836800.1461284
1fa16276-37d0-4017-b356-dff85b4bc053,213.8,1712923200.2471962
1fa16276-37d0-4017-b356-dff85b4bc053,212.8,1713009600.1722534
1fa16276-37d0-4017-b356-dff85b4bc053,212.1,1713096000.1189396
2087585e-807f-4f70-9a3b-916323f89025,240.0,1712923200.2471962
2087585e-807f-4f70-9a3b-916323f89025,239.9,1713096000.1189396
2101a7d6-977e-4d62-b3f0-85486648d6aa,240.0,1712696615.8285785
2101a7d6-977e-4d62-b3f0-85486648d6aa,240.0,1713096000.1189396
210f4a16-ccbe-44eb-a85e-a36c74493f76,135.9,1712696615.8285785
210f4a16-ccbe-44eb-a85e-a36c74493f76,135.8,1712836800.1461284
210f4a16-ccbe-44eb-a85e-a36c74493f76,136.1,1712923200.2471962
210f4a16-ccbe-44eb-a85e-a36c74493f76,136.3,1713009600.1722534
210f4a16-ccbe-44eb-a85e-a36c74493f76,136.5,1713096000.1189396
226c2222-6b57-4b94-ad9f-0e359751f4c1,75.7,1712696615.8285785
226c2222-6b57-4b94-ad9f-0e359751f4c1,76.2,1712750400.1698697
226c2222-6b57-4b94-ad9f-0e359751f4c1,76.6,1712836800.1461284
226c2222-6b57-4b94-ad9f-0e359751f4c1,76.8,1712923200.2471962
226c2222-6b57-4b94-ad9f-0e359751f4c1,77.0,1713009600.1722534
226c2222-6b57-4b94-ad9f-0e359751f4c1,77.4,1713096000.1189396
228a3bf6-f9f3-412c-afe0-5768c4d03c49,124.7,1712696615.8285785
228a3bf6-f9f3-412c-afe0-5768c4d03c49,124.9,1712750400.1698697
228a3bf6-f9f3-412c-afe0-5768c4d03c49,124.8,1712836800.1461284
228a3bf6-f9f3-412c-afe0-5768c4d03c49,124.5,1712923200.2471962
228a3bf6-f9f3-412c-afe0-5768c4d03c49,124.3,1713009600.1722534
228a3bf6-f9f3-412c-afe0-5768c4d03c49,124.1,1713096000.1189396
229b2cf7-ca6c-4394-b7f8-27883fb8abb7,226.8,1712696615.8285785
229b2cf7-ca6c-4394-b7f8-27883fb8abb7,226.4,1712750400.1698697
229b2cf7-ca6c-4394-b7f8-27883fb8abb7,226.3,1712836800.1461284
229b2cf7-ca6c-4394-b7f8-27883fb8abb7,226.5,1712923200.2471962
229b2cf7-ca6c-4394-b7f8-27883fb8abb7,227.4,1713009600.1722534
229b2cf7-ca6c-4394-b7f8-27883fb8abb7,227.4,1713096000.1189396
22b7ee23-cb3a-4d47-af90-a369c693e934,59.7,1712696615.8285785
22b7ee23-cb3a-4d47-af90-a369c693e934,59.5,1712750400.1698697
22b7ee23-cb3a-4d47-af90-a369c693e934,59.8,1712923200.2471962
22b7ee23-cb3a-4d47-af90-a369c693e934,60.0,1713009600.1722534
22b7ee23-cb3a-4d47-af90-a369c693e934,60.0,1713096000.1189396
237de2f0-e473-40ed-89b7-220bc9b29875,240.0,1712696615.8285785
237de2f0-e473-40ed-89b7-220bc9b29875,240.0,1713096000.1189396
24baafba-c81b-4242-a0bf-4ec198608324,240.0,1712696615.8285785
252b01c1-2bde-4112-bbfb-6440ade9258d,239.9,1712696615.8285785
252b01c1-2bde-4112-bbfb-6440ade9258d,239.9,1713096000.1189396
25ea41e7-0529-48c6-ba65-7648bb7f9ed2,22.5,1712696615.8285785
25ea41e7-0529-48c6-ba65-7648bb7f9ed2,22.6,1712750400.1698697
25ea41e7-0529-48c6-ba65-7648bb7f9ed2,23.0,1712923200.2471962
25ea41e7-0529-48c6-ba65-7648bb7f9ed2,23.4,1713009600.1722534
25ea41e7-0529-48c6-ba65-7648bb7f9ed2,23.6,1713096000.1189396
274d03dc-35b3-4163-b7a7-1088b19b84cf,153.0,1712696615.8285785
274d03dc-35b3-4163-b7a7-1088b19b84cf,153.1,1712750400.1698697
274d03dc-35b3-4163-b7a7-1088b19b84cf,152.8,1712836800.1461284
274d03dc-35b3-4163-b7a7-1088b19b84cf,153.3,1713009600.1722534
274d03dc-35b3-4163-b7a7-1088b19b84cf,154.0,1713096000.1189396
290ec831-46e1-4b99-815e-e40a35db0e5a,90.2,1712696615.8285785
290ec831-46e1-4b99-815e-e40a35db0e5a,90.6,1712750400.1698697
290ec831-46e1-4b99-815e-e40a35db0e5a,90.7,1712836800.1461284
290ec831-46e1-4b99-815e-e40a35db0e5a,91.0,1712923200.2471962
290ec831-46e1-4b99-815e-e40a35db0e5a,91.3,1713009600.1722534
290ec831-46e1-4b99-815e-e40a35db0e5a,91.2,1713096000.1189396
2977afd9-0a50-4190-bcb4-d26f0df7dc55,143.3,1712696615.8285785
2977afd9-0a50-4190-bcb4-d26f0df7dc55,143.5,1712750400.1698697
2977afd9-0a50-4190-bcb4-d26f0df7dc55,143.3,1712836800.1461284
2977afd9-0a50-4190-bcb4-d26f0df7dc55,142.8,1712923200.2471962
2977afd9-0a50-4190-bcb4-d26f0df7dc55,142.9,1713009600.1722534
2977afd9-0a50-4190-bcb4-d26f0df7dc55,142.9,1713096000.1189396
2b0cbe83-48a2-41b0-b03f-42180cfc4b77,5.3,1712696615.8285785
2b0cbe83-48a2-41b0-b03f-42180cfc4b77,5.4,1712836800.1461284
2b0cbe83-48a2-41b0-b03f-42180cfc4b77,5.4,1713096000.1189396
2b137246-eb40-4e14-adf0-7f0287d59ba4,238.8,1712696615.8285785
2b137246-eb40-4e14-adf0-7f0287d59ba4,238.9,1712836800.1461284
2b137246-eb40-4e14-adf0-7f0287d59ba4,238.8,1712923200.2471962
2b137246-eb40-4e14-adf0-7f0287d59ba4,238.6,1713009600.1722534
2b137246-eb40-4e14-adf0-7f0287d59ba4,238.6,1713096000.1189396
2b583c0f-9170-4972-a65b-dedc29a66967,239.7,1712696615.8285785
2b583c0f-9170-4972-a65b-dedc29a66967,239.8,1712750400.1698697
2b583c0f-9170-4972-a65b-dedc29a66967,239.7,1712836800.1461284
2b583c0f-9170-4972-a65b-dedc29a66967,239.6,1712923200.2471962
2b583c0f-9170-4972-a65b-dedc29a66967,239.5,1713009600.1722534
2b583c0f-9170-4972-a65b-dedc29a66967,239.6,1713096000.1189396
2e06a4b3-9802-4ebf-b433-68deed5baaac,223.4,1712696615.8285785
2e06a4b3-9802-4ebf-b433-68deed5baaac,222.8,1712750400.1698697
2e06a4b3-9802-4ebf-b433-68deed5baaac,222.4,1712836800.1461284
2e06a4b3-9802-4ebf-b433-68deed5baaac,221.9,1712923200.2471962
2e06a4b3-9802-4ebf-b433-68deed5baaac,221.8,1713009600.1722534
2e06a4b3-9802-4ebf-b433-68deed5baaac,222.0,1713096000.1189396
2e423f4b-b5a8-4564-bd49-8e4295a94364,64.4,1712696615.8285785
2e423f4b-b5a8-4564-bd49-8e4295a94364,64.2,1712750400.1698697
2e423f4b-b5a8-4564-bd49-8e4295a94364,64.1,1712836800.1461284
2e423f4b-b5a8-4564-bd49-8e4295a94364,64.3,1712923200.2471962
2e423f4b-b5a8-4564-bd49-8e4295a94364,64.0,1713009600.1722534
2e423f4b-b5a8-4564-bd49-8e4295a94364,63.7,1713096000.1189396
2f7ab04c-3b04-4874-be0e-2a7ea0c59788,183.5,1712696615.8285785
2f7ab04c-3b04-4874-be0e-2a7ea0c59788,183.3,1712750400.1698697
2f7ab04c-3b04-4874-be0e-2a7ea0c59788,183.2,1712836800.1461284
2f7ab04c-3b04-4874-be0e-2a7ea0c59788,183.8,1713009600.1722534
2f7ab04c-3b04-4874-be0e-2a7ea0c59788,183.7,1713096000.1189396
2fd9b7b5-27b3-4f69-8abe-60a8144c6909,144.0,1712696615.8285785
2fd9b7b5-27b3-4f69-8abe-60a8144c6909,143.7,1712750400.1698697
2fd9b7b5-27b3-4f69-8abe-60a8144c6909,143.6,1712923200.2471962
2fd9b7b5-27b3-4f69-8abe-60a8144c6909,143.2,1713009600.1722534
2fd9b7b5-27b3-4f69-8abe-60a8144c6909,143.3,1713096000.1189396
32029f87-893b-4c4b-b664-80ab8fcea2fd,70.0,1712696615.8285785
32029f87-893b-4c4b-b664-80ab8fcea2fd,70.1,1712750400.1698697
32029f87-893b-4c4b-b664-80ab8fcea2fd,70.3,1712836800.1461284
32029f87-893b-4c4b-b664-80ab8fcea2fd,70.2,1713009600.1722534
32029f87-893b-4c4b-b664-80ab8fcea2fd,70.4,1713096000.1189396
33072d1d-45b2-4b52-89ac-67e56923a3cd,19.0,1712696615.8285785
33072d1d-45b2-4b52-89ac-67e56923a3cd,19.2,1712750400.1698697
33072d1d-45b2-4b52-89ac-67e56923a3cd,19.1,1712836800.1461284
33072d1d-45b2-4b52-89ac-67e56923a3cd,19.0,1712923200.2471962
33072d1d-45b2-4b52-89ac-67e56923a3cd,19.1,1713009600.1722534
33072d1d-45b2-4b52-89ac-67e56923a3cd,19.1,1713096000.1189396
3324bf4a-377b-4bde-8f24-380ab961e382,240.0,1712696615.8285785
33cf7a00-a356-4475-98bb-337269c244c4,240.0,1712836800.1461284
33cf7a00-a356-4475-98bb-337269c244c4,240.0,1713096000.1189396
3417a79f-466b-4272-942c-ebdbfaf85b99,240.0,1712836800.1461284
3548106c-c3d3-4682-bf8e-5b3a7d10756b,239.8,1713096000.1189396
35490f3c-4283-47e7-b260-bc73e4b0139d,239.9,1712696615.8285785
35490f3c-4283-47e7-b260-bc73e4b0139d,240.0,1712750400.1698697
35490f3c-4283-47e7-b260-bc73e4b0139d,239.9,1712923200.2471962
35490f3c-4283-47e7-b260-bc73e4b0139d,240.0,1713096000.1189396
35d8246e-40f3-4465-a67d-f09b6d29f466,212.3,1712696615.8285785
35d8246e-40f3-4465-a67d-f09b6d29f466,212.1,1712750400.1698697
35d8246e-40f3-4465-a67d-f09b6d29f466,212.2,1712836800.1461284
35d8246e-40f3-4465-a67d-f09b6d29f466,212.3,1712923200.2471962
35d8246e-40f3-4465-a67d-f09b6d29f466,212.0,1713009600.1722534
35d8246e-40f3-4465-a67d-f09b6d29f466,212.0,1713096000.1189396
360552c2-774e-4ebe-8f1c-a33d5bdb3365,239.7,1712696615.8285785
360552c2-774e-4ebe-8f1c-a33d5bdb3365,239.3,1713009600.1722534
360552c2-774e-4ebe-8f1c-a33d5bdb3365,239.3,1713096000.1189396
3673fc23-4825-46a3-85e6-f427be061bfd,240.0,1712696615.8285785
36ffcc88-5ca1-4b0e-9f02-028b5ba24be0,137.8,1712696615.8285785
36ffcc88-5ca1-4b0e-9f02-028b5ba24be0,137.5,1712750400.1698697
36ffcc88-5ca1-4b0e-9f02-028b5ba24be0,137.1,1712836800.1461284
36ffcc88-5ca1-4b0e-9f02-028b5ba24be0,137.2,1713009600.1722534
36ffcc88-5ca1-4b0e-9f02-028b5ba24be0,137.3,1713096000.1189396
3745014e-c77f-4330-ae2f-323525f72720,122.1,1712696615.8285785
3745014e-c77f-4330-ae2f-323525f72720,121.8,1712750400.1698697
3745014e-c77f-4330-ae2f-323525f72720,122.0,1713009600.1722534
3745014e-c77f-4330-ae2f-323525f72720,122.3,1713096000.1189396
38534ff5-ba96-4cd7-9122-31902e18ec83,240.0,1713009600.1722534
